"cap.diameter","cap.shape","gill.attachment","gill.color","stem.height","stem.width","stem.color","season","class"
217,6,0,10,0.0959214324201658,344,11,1.80427270862817,0
364,0,0,10,0.0959214324201658,403,11,0.943194553897495,1
337,2,5,7,0.73653865779317,235,6,0.943194553897495,1
148,0,0,3,0.629105955401424,119,6,0.888450287786284,1
1573,2,4,11,0.426177517550348,3247,6,1.80427270862817,1
181,2,0,10,0.637063933356368,319,7,0.943194553897495,0
1082,2,0,10,1.14552312855112,1411,6,1.80427270862817,0
134,0,0,5,0.294870881293769,131,6,0.888450287786284,1
312,2,0,11,0.302828859248714,645,12,0.888450287786284,1
581,6,1,10,0.171522222992135,994,6,0.943194553897495,1
204,6,0,7,0.0672171156561893,190,11,0.888450287786284,1
722,5,3,2,0.170670829070463,1545,12,0.943194553897495,0
202,6,0,9,0.207333123789384,324,11,1.80427270862817,0
190,2,0,11,0.568569726817671,257,12,0.943194553897495,1
654,6,4,11,0.207333123789384,1182,6,0.888450287786284,0
744,2,3,2,0.10700700543091,1686,12,0.943194553897495,0
1107,2,0,4,0.051301159746301,1914,11,0.888450287786284,0
679,4,2,10,0.863014911150604,1524,11,0.888450287786284,1
328,2,0,10,0.832034393252499,570,12,0.943194553897495,1
635,2,5,10,0.107858399352582,799,6,0.943194553897495,0
1357,6,2,10,1.55535899323075,1705,11,0.888450287786284,0
874,5,0,10,0.62114797744648,2219,6,0.943194553897495,0
946,4,2,7,1.16541807343848,1744,11,0.943194553897495,0
426,6,6,5,0.767519175691274,919,11,0.943194553897495,0
318,3,3,2,2.01379411956171,0,2,1.80427270862817,1
960,2,1,5,0.195396156856968,1340,6,0.943194553897495,1
287,3,3,2,2.01379411956171,0,2,0.0273721330556057,1
36,6,0,7,1.0031309192838,34,4,1.80427270862817,1
1145,6,2,10,1.88561507836093,1428,11,0.943194553897495,1
44,0,0,4,1.23391227997718,176,6,0.943194553897495,1
822,6,4,8,0.227228068676744,1173,12,0.943194553897495,0
717,5,1,10,0.676853823131089,1260,9,0.943194553897495,1
770,6,0,5,1.41211539004175,1056,12,0.888450287786284,1
639,0,2,10,1.93336294609059,1063,11,0.888450287786284,1
358,2,6,1,0.481883363234957,395,6,0.888450287786284,1
323,2,0,3,0.306807848226186,222,3,0.888450287786284,0
751,5,1,6,0.310786837203658,1203,11,0.888450287786284,1
427,6,4,5,0.151627278104775,1105,1,0.943194553897495,0
421,6,0,6,0.668895845176144,912,11,0.943194553897495,0
1115,5,1,11,0.0720474985553333,3440,6,0.943194553897495,1
265,0,0,5,0.393494211808899,309,11,0.0273721330556057,0
724,4,2,10,1.23306088605551,1755,11,0.943194553897495,1
276,2,6,10,0.442093473460236,553,11,0.943194553897495,1
146,0,0,3,0.513715275054733,129,6,0.888450287786284,1
902,5,1,6,0.0552801487237731,1729,11,0.888450287786284,0
637,6,5,7,0.780307536545362,1022,8,0.943194553897495,1
760,6,5,5,0.0959214324201658,756,6,0.943194553897495,1
96,0,0,5,0.931509117689301,87,6,0.0273721330556057,1
1312,2,2,10,2.088543516212,1523,11,0.888450287786284,1
185,6,0,10,0.214439707822656,424,11,0.943194553897495,0
117,6,1,5,1.50846251942275,192,6,0.943194553897495,1
1138,6,5,7,0.20250274089024,1677,6,0.943194553897495,1
24,6,0,11,1.05883676496841,19,12,0.888450287786284,1
449,6,5,3,0.278954925383881,637,11,0.888450287786284,1
1401,6,4,6,0.85505693319566,2387,12,0.943194553897495,1
450,6,0,8,1.0031309192838,1168,12,0.943194553897495,1
785,2,5,10,0.56544213176187,851,11,0.943194553897495,0
991,3,0,10,0.43015650652782,2668,6,0.888450287786284,0
575,6,0,5,1.43996831288405,916,12,0.888450287786284,1
757,6,4,11,0.767519175691274,1652,12,0.888450287786284,0
354,1,0,5,0.0115112699715803,513,11,0.888450287786284,1
800,6,0,10,2.08058553825706,1583,11,0.888450287786284,1
381,3,3,2,2.01379411956171,0,2,1.80427270862817,1
482,6,5,3,0.461988418347597,822,11,0.943194553897495,0
345,6,0,6,1.15433250042774,701,11,0.943194553897495,0
425,6,6,10,0.616317594547335,902,6,0.943194553897495,0
1229,2,2,10,1.9890687917752,1411,11,0.943194553897495,1
338,0,5,5,0.0481735646905009,644,6,0.888450287786284,1
103,4,0,5,0.258208586574849,177,12,0.943194553897495,1
344,6,1,6,0.0481735646905009,658,11,1.80427270862817,0
864,5,0,10,0.645021911311312,2272,6,0.888450287786284,0
173,4,0,5,0.596422649659975,199,12,0.943194553897495,1
1024,6,4,6,1.2768297648077,2952,12,0.888450287786284,1
388,6,0,10,0.175501211969607,472,7,0.0273721330556057,0
593,6,1,5,0.894846822970381,860,6,0.943194553897495,1
1387,6,4,11,0.926678734790157,2165,6,0.888450287786284,0
497,5,1,11,1.42490375089584,541,12,0.888450287786284,1
866,5,1,10,0.377578255899011,1078,6,0.943194553897495,1
414,3,3,2,2.01379411956171,0,2,0.0273721330556057,1
923,5,1,7,0.676002429209417,1397,8,0.888450287786284,1
689,5,1,10,0.370471671865739,747,11,0.888450287786284,0
835,2,5,5,1.36436752231209,1203,7,0.943194553897495,0
711,5,1,10,0.629105955401424,1252,3,0.943194553897495,1
369,6,1,10,0.963341029509078,634,11,0.943194553897495,0
761,6,5,8,0.231207057654216,1618,6,0.888450287786284,1
858,5,1,7,0.843119966263244,1418,8,0.888450287786284,1
334,2,1,6,0.0800054765102775,692,7,1.80427270862817,0
419,6,5,8,1.26176520281948,963,6,0.888450287786284,1
1068,6,0,5,2.11241745007684,1572,6,0.943194553897495,1
270,0,0,5,0.056131542645445,268,11,0.888450287786284,0
347,6,0,6,0.625126966423952,1030,11,0.943194553897495,0
252,6,0,10,0.0800054765102775,453,11,0.888450287786284,0
860,6,6,10,0.656107484322056,2109,11,0.943194553897495,0
289,6,1,10,1.26972318077443,756,11,0.888450287786284,1
83,2,3,2,1.2737021697519,451,12,0.943194553897495,1
550,3,3,2,0.154754873160575,2180,6,0.0273721330556057,0
601,6,4,11,0.381557244876483,1531,12,0.888450287786284,0
821,2,0,0,0.557484153806926,1827,11,0.943194553897495,0
502,2,0,10,0.649000900288784,1551,11,0.888450287786284,0
1670,2,1,5,0.779456142623691,3207,11,1.80427270862817,1
134,1,0,5,0.445221068516036,252,12,0.888450287786284,1
597,3,0,11,1.85065557148535,1488,12,0.943194553897495,1
788,2,0,10,1.92540496813565,1287,11,0.943194553897495,1
793,5,1,6,0.800202481432723,1009,11,0.888450287786284,1
504,6,1,10,0.290040498394625,732,6,0.943194553897495,1
754,2,5,5,1.08583829388904,1304,6,0.943194553897495,0
1702,2,1,10,0.505757297099789,2550,3,0.888450287786284,1
205,2,6,10,1.03894182008105,218,6,0.888450287786284,1
379,2,6,7,0.0441945757130288,460,6,0.888450287786284,1
677,5,6,11,0.609211010514063,1384,12,0.943194553897495,1
948,5,0,10,0.561463142784398,2279,6,0.888450287786284,0
198,6,0,10,0.286061509417153,182,6,0.888450287786284,1
265,5,1,5,1.1304585665629,531,6,0.888450287786284,1
189,1,0,5,0.576527704772615,257,12,0.888450287786284,1
1777,6,4,5,3.16287054012946,3355,11,0.943194553897495,0
430,6,6,10,0.382408638798155,645,11,0.943194553897495,1
68,1,0,7,0.282933914361353,48,6,0.888450287786284,0
581,6,4,3,1.46782123572636,2273,11,0.943194553897495,0
269,5,1,7,0.645021911311312,591,3,0.888450287786284,0
438,6,0,8,0.406282572662988,709,5,0.943194553897495,0
749,6,6,11,0.859035922173132,1649,11,0.943194553897495,0
284,2,6,7,0.485010958290757,394,8,0.943194553897495,1
574,6,0,10,0.524800848065478,1116,11,0.943194553897495,1
1549,6,1,10,0.2223976857776,3175,11,1.80427270862817,1
385,2,5,3,0.812139448365139,629,11,0.888450287786284,0
346,3,0,10,2.01379411956171,0,2,0.943194553897495,1
652,5,1,10,1.11056362167554,736,11,0.943194553897495,0
58,2,0,10,0.23916503560916,50,6,0.943194553897495,0
150,1,0,5,0.903656194846997,301,10,0.943194553897495,1
544,6,2,10,2.51827432577899,1153,6,0.943194553897495,0
509,1,3,2,0.00753228099410818,2023,6,0.0273721330556057,0
509,2,4,5,0.931509117689301,510,6,0.888450287786284,1
699,6,4,3,1.95325789097795,2443,11,0.943194553897495,0
708,4,2,7,0.23916503560916,1201,11,0.888450287786284,0
274,0,0,5,1.69860259641974,511,11,0.888450287786284,1
859,3,3,2,1.3453239713464,2110,6,0.888450287786284,1
135,6,0,4,0.143669300149831,220,6,0.888450287786284,1
308,6,1,6,0.263038969473993,613,11,0.943194553897495,0
798,6,6,11,0.843119966263244,1569,11,0.888450287786284,0
297,2,0,4,0.0919424434426937,585,11,0.943194553897495,0
564,2,1,5,0.378429649820683,575,12,0.888450287786284,1
955,6,2,7,1.12164919468629,1726,11,0.943194553897495,0
722,6,2,10,0.45317904647098,1379,11,0.943194553897495,1
1064,6,6,5,0.254229597597377,2504,6,0.943194553897495,0
925,6,4,11,0.882909856037964,1749,6,0.943194553897495,0
21,6,0,11,1.11852159963049,16,11,0.888450287786284,1
478,6,0,5,0.529631230964622,356,11,0.888450287786284,0
27,6,0,11,1.05485777599094,24,12,0.888450287786284,1
714,6,0,5,0.755582208758858,1265,11,0.888450287786284,1
636,6,4,11,0.668044451254472,1617,12,0.943194553897495,0
251,0,0,5,1.32855662151484,213,6,0.943194553897495,1
433,6,1,8,0.243144024586632,591,11,0.888450287786284,0
341,2,0,5,0.215291101744328,584,11,0.943194553897495,0
657,6,4,8,0.0999004213976378,1108,12,0.943194553897495,0
124,6,0,4,0.358534704933323,236,11,1.80427270862817,0
755,2,5,5,1.38824145617692,1340,7,0.943194553897495,0
737,2,3,2,0.114964983385854,1625,12,0.888450287786284,0
852,6,6,5,1.36834651128956,2055,10,0.943194553897495,1
301,2,6,11,0.867845294049748,239,6,0.888450287786284,1
188,6,0,7,0.0353852038364127,173,11,0.943194553897495,1
756,5,1,7,0.962489635587406,1488,8,0.943194553897495,1
203,6,0,10,0.0919424434426937,192,6,0.888450287786284,1
610,0,2,3,0.556632759885254,732,4,0.888450287786284,1
804,3,3,2,1.14637452247279,2322,6,0.0273721330556057,1
654,6,5,10,0.417368145673732,3009,11,0.0273721330556057,0
401,6,0,11,0.158733862138047,793,7,0.943194553897495,1
559,5,4,5,0.732559668815698,591,6,0.888450287786284,1
324,2,0,10,0.64104292233384,657,11,0.943194553897495,1
146,6,0,7,0.935488106666773,207,11,0.888450287786284,1
777,6,2,10,0.87495187808302,1447,11,0.888450287786284,1
177,0,0,5,0.166691840092991,236,6,0.943194553897495,1
622,5,5,0,0.282933914361353,1714,10,1.80427270862817,0
866,6,0,5,1.95723687995542,1470,6,0.943194553897495,1
35,2,1,6,0.469946396302541,66,7,0.888450287786284,1
164,1,0,5,0.282082520439681,239,12,0.943194553897495,1
295,0,6,10,1.01506788621621,226,12,0.943194553897495,0
1160,5,1,10,0.378429649820683,2503,11,0.943194553897495,0
331,2,0,10,0.215291101744328,435,6,1.80427270862817,0
651,6,6,11,0.333809377146818,1462,11,0.888450287786284,0
784,6,0,5,0.604380627614919,1359,11,0.888450287786284,1
493,6,0,3,0.923551139734357,1297,12,0.943194553897495,1
740,5,1,7,0.0990490274759659,1133,8,0.888450287786284,1
437,1,0,8,0.286061509417153,723,11,0.888450287786284,1
338,2,1,6,0.175501211969607,583,11,1.80427270862817,0
79,6,3,2,1.23391227997718,497,12,0.888450287786284,1
685,0,0,4,2.88832030068389,1667,11,0.943194553897495,1
95,6,0,4,0.278954925383881,199,6,0.888450287786284,1
380,6,4,11,0.306807848226186,1123,6,0.943194553897495,0
613,3,0,11,1.89044546126007,1291,6,0.943194553897495,1
646,4,0,7,3.25040829763385,1648,11,0.943194553897495,1
280,3,3,2,0.959362040531606,1536,6,0.888450287786284,1
270,3,3,2,2.01379411956171,0,2,0.943194553897495,1
338,6,1,7,1.18218542327004,557,11,0.888450287786284,0
68,0,0,4,0.927530128711829,200,6,0.943194553897495,1
117,6,0,4,0.465967407325069,202,6,0.888450287786284,1
735,3,3,2,1.16626946736015,2293,6,0.0273721330556057,1
279,2,5,7,0.792244503477779,232,6,0.888450287786284,1
877,6,6,10,0.357683311011651,2245,11,0.943194553897495,0
804,2,5,10,0.0481735646905009,2443,11,0.0273721330556057,0
542,6,1,5,0.12377435526247,643,12,0.943194553897495,1
299,2,1,10,1.09066867678818,758,11,0.888450287786284,1
624,2,5,7,0.752454613703058,956,8,1.80427270862817,1
335,2,0,10,0.62114797744648,688,12,0.943194553897495,1
444,2,0,11,0.572548715795143,529,7,1.80427270862817,0
659,6,5,11,0.0680685095778612,1446,12,0.943194553897495,1
87,1,0,5,0.377578255899011,183,12,0.888450287786284,1
22,2,1,6,0.672874834153616,48,12,0.888450287786284,1
324,0,0,4,0.110985994408382,444,11,1.80427270862817,1
982,6,1,5,0.0680685095778612,1534,6,0.943194553897495,1
284,2,6,11,0.951404062576662,220,6,0.888450287786284,1
638,2,5,5,0.863014911150604,1077,7,0.943194553897495,0
122,6,0,10,0.0314062148589406,170,12,0.888450287786284,0
255,3,3,2,1.09066867678818,1446,3,0.943194553897495,1
864,2,5,10,0.373599266921539,2943,11,0.0273721330556057,0
293,6,4,1,0.704706745973393,957,6,0.943194553897495,0
549,2,2,4,0.597274043581647,1235,11,0.888450287786284,0
1215,2,1,10,1.50448353044528,1348,11,1.80427270862817,0
921,4,4,7,1.40017842310933,3033,6,0.943194553897495,1
544,6,6,10,0.12377435526247,803,6,0.943194553897495,0
808,2,5,11,1.2768297648077,1253,6,0.943194553897495,0
779,6,6,10,0.0680685095778612,1491,11,0.943194553897495,0
649,2,5,10,0.19937514583444,965,11,0.888450287786284,0
674,6,0,10,0.449200057493508,1651,11,1.80427270862817,0
211,2,1,7,0.529631230964622,610,6,0.888450287786284,0
306,0,0,5,1.65881270664502,600,11,1.80427270862817,1
518,6,0,8,1.16229047838268,1188,12,0.943194553897495,1
619,6,1,11,0.501778308122317,949,6,1.80427270862817,1
502,4,2,7,0.999151930306327,1138,11,0.943194553897495,0
1091,5,1,10,0.0879634544652216,2225,11,0.888450287786284,0
436,6,6,10,0.687939396141833,731,6,0.888450287786284,0
401,2,6,1,0.195396156856968,427,12,0.943194553897495,1
280,6,5,7,0.983235974396438,201,6,0.943194553897495,1
280,3,3,2,0.887740238937108,1560,6,0.888450287786284,1
721,6,6,10,0.259059980496521,1729,11,0.943194553897495,1
420,2,6,5,0.0672171156561893,473,12,0.888450287786284,1
1791,6,4,11,0.513715275054733,3105,6,1.80427270862817,1
536,2,5,11,0.298849870271241,1190,12,0.943194553897495,1
1010,5,1,11,0.175501211969607,2390,11,0.888450287786284,0
361,5,1,7,0.52565224198715,568,6,0.888450287786284,0
705,4,0,10,0.118943972363326,1312,11,0.888450287786284,0
26,6,0,11,1.13841654451785,13,11,0.888450287786284,1
405,3,3,2,2.01379411956171,0,2,1.80427270862817,1
123,0,0,5,0.0194692479265244,217,6,0.943194553897495,1
256,2,6,10,1.01108889723874,215,6,0.888450287786284,1
811,6,6,11,0.524800848065478,1350,11,0.943194553897495,0
658,2,5,5,1.17337605139343,1127,6,0.943194553897495,0
25,0,0,4,1.05883676496841,185,6,0.943194553897495,1
376,2,0,3,0.0314062148589406,341,6,0.0273721330556057,0
621,2,5,11,0.138838917250687,1529,12,0.943194553897495,1
1021,2,1,10,1.14154413957365,1337,6,0.943194553897495,0
125,0,0,3,0.509736286077261,124,3,0.888450287786284,1
103,6,0,10,0.286912903338825,121,12,0.888450287786284,0
105,6,0,4,0.386387627775627,202,6,0.943194553897495,1
286,0,0,11,0.19937514583444,695,9,0.943194553897495,1
552,0,2,11,0.898825811947853,796,7,0.888450287786284,1
1528,6,2,10,2.01692171461751,1779,11,0.888450287786284,0
1086,6,0,10,0.0402155867355567,2413,6,1.80427270862817,0
558,6,1,10,0.203354134811912,889,6,0.943194553897495,1
211,3,3,2,1.1026056437206,1380,3,0.943194553897495,1
171,6,0,10,0.504905903178117,179,11,0.943194553897495,1
221,3,3,2,2.01379411956171,0,2,1.80427270862817,1
487,6,2,10,2.29545094304055,1216,11,0.943194553897495,0
1443,6,2,10,1.34049358844725,1589,11,0.888450287786284,0
703,6,0,10,0.210460718845184,1372,3,0.943194553897495,0
1076,6,0,10,0.373599266921539,2529,6,1.80427270862817,0
401,2,4,5,1.34930296032387,382,6,0.888450287786284,1
1854,2,1,5,0.0433431817913568,2792,11,1.80427270862817,1
106,2,0,10,1.58008432101725,244,10,0.943194553897495,1
604,5,1,10,0.668895845176144,707,11,0.888450287786284,0
706,5,1,7,0.262187575552321,1281,8,0.943194553897495,1
532,6,2,10,0.33466077106849,943,6,0.943194553897495,0
272,0,0,8,0.668895845176144,476,12,0.943194553897495,1
885,6,6,10,1.02615345922696,2104,11,0.888450287786284,0
69,4,0,3,1.11454261065302,123,11,0.888450287786284,0
1146,6,5,11,0.723750296939081,1766,6,0.943194553897495,1
291,0,0,10,0.354555715955851,394,11,0.888450287786284,1
184,2,1,7,0.111837388330054,259,6,0.888450287786284,0
326,6,6,10,0.442093473460236,662,11,0.943194553897495,1
205,6,0,7,0.290891892316297,188,6,0.888450287786284,1
1020,6,5,11,0.656107484322056,1712,6,0.888450287786284,1
260,5,1,7,0.903656194846997,498,3,0.888450287786284,0
1014,5,1,5,0.442093473460236,1316,6,0.943194553897495,1
249,0,0,4,0.500926914200645,397,11,0.888450287786284,1
595,6,6,11,0.2192700907218,1556,12,0.943194553897495,1
727,2,5,5,1.18133402934837,1190,7,0.943194553897495,0
787,5,1,10,0.529631230964622,1280,3,0.888450287786284,1
521,6,2,10,0.788265514500307,896,6,0.943194553897495,0
728,2,6,10,0.0353852038364127,1741,11,0.888450287786284,1
853,6,5,10,0.572548715795143,3073,11,0.0273721330556057,0
255,6,1,10,1.33338700441398,653,11,0.943194553897495,1
350,3,3,2,2.01379411956171,0,2,0.888450287786284,1
1205,6,4,11,1.21316594116815,2197,6,0.888450287786284,0
640,6,2,10,0.00440468593830804,1226,11,0.888450287786284,0
106,6,0,11,1.41296678396342,488,12,0.943194553897495,1
262,5,1,10,1.15831148940521,203,11,0.888450287786284,1
734,6,5,7,0.780307536545362,910,8,1.80427270862817,1
1705,6,1,5,0.0393641928138848,2949,11,1.80427270862817,1
287,0,2,5,0.605232021536591,274,11,0.943194553897495,1
687,3,3,2,1.32145003748156,2198,6,0.0273721330556057,1
274,2,6,10,0.688790790063505,236,6,0.943194553897495,1
31,2,1,6,0.469946396302541,42,7,0.943194553897495,1
82,0,0,5,0.839992371207444,105,6,0.888450287786284,1
400,5,0,10,0.465967407325069,845,11,0.943194553897495,1
916,4,2,7,1.25693481992034,1733,11,0.943194553897495,0
962,6,2,7,1.14154413957365,1711,11,0.943194553897495,0
1009,2,0,10,0.918720756835213,1233,6,0.943194553897495,0
414,6,0,8,0.0632381266787172,845,11,0.888450287786284,0
185,0,0,5,0.695897374096777,320,6,0.0273721330556057,1
533,0,2,11,0.0203206418481963,704,7,0.888450287786284,1
738,5,1,7,0.683960407164361,1598,8,0.888450287786284,1
429,6,4,5,0.458009429370124,1119,1,0.943194553897495,0
303,2,0,10,0.863866305072276,513,11,0.888450287786284,1
783,6,2,7,0.914741767857741,1558,11,0.943194553897495,0
447,6,4,11,0.0592591377012451,1051,6,0.943194553897495,0
924,3,3,2,1.30951307054915,2333,6,0.888450287786284,1
1118,2,5,0,0.0314062148589406,1888,10,1.80427270862817,0
44,6,1,6,0.0879634544652216,69,7,0.888450287786284,1
845,3,0,11,1.8864664722826,1402,6,1.80427270862817,1
1658,5,1,10,1.55535899323075,2615,11,0.943194553897495,0
605,5,1,10,0.350576726978378,701,11,0.943194553897495,0
296,0,0,3,0.0282786198031405,402,11,0.943194553897495,1
1536,6,2,10,1.71053956335216,1871,11,0.888450287786284,0
205,6,0,1,1.09066867678818,401,1,0.943194553897495,1
338,6,4,5,0.354555715955851,1084,12,0.943194553897495,0
1003,5,5,0,0.699876363074249,1948,0,0.943194553897495,0
95,6,0,10,0.0999004213976378,172,12,0.888450287786284,0
736,2,1,6,0.103028016453438,1244,11,0.943194553897495,0
380,6,0,11,0.0481735646905009,632,7,0.888450287786284,1
52,2,0,10,0.290891892316297,53,6,0.888450287786284,0
35,0,0,3,1.25380722486454,175,6,0.943194553897495,1
421,3,3,2,0.00838367491578012,2842,11,0.943194553897495,1
103,6,1,5,1.52437847533264,191,6,0.888450287786284,1
439,6,0,11,0.0353852038364127,782,7,0.943194553897495,1
665,6,1,0,0.166691840092991,1259,11,0.943194553897495,0
975,2,0,0,0.637063933356368,1701,11,0.943194553897495,0
679,2,6,10,2.84057243295422,759,6,0.888450287786284,1
555,6,2,10,0.10700700543091,1373,12,0.943194553897495,0
795,6,2,10,0.660086473299528,1032,6,0.888450287786284,0
272,5,1,7,1.12250058860796,201,11,0.943194553897495,1
1162,5,6,5,0.290891892316297,2044,11,0.943194553897495,0
770,6,0,10,0.569421120739343,1186,11,0.943194553897495,0
749,6,6,10,0.0720474985553333,1743,11,0.888450287786284,1
378,6,1,6,0.0274272258814686,672,11,1.80427270862817,0
122,2,0,4,0.330681782091018,202,11,0.943194553897495,0
696,2,5,10,0.0194692479265244,900,11,0.943194553897495,0
1138,2,1,11,1.35726093827881,1523,11,0.943194553897495,0
173,6,1,10,1.50846251942275,664,11,0.888450287786284,1
555,6,6,10,0.114964983385854,979,6,0.943194553897495,0
1536,6,1,10,1.73441349721699,2634,11,0.943194553897495,0
972,6,4,6,0.389515222831427,2554,10,0.943194553897495,1
352,2,6,7,0.294019487372097,402,3,0.943194553897495,1
517,6,4,11,0.691918385119305,1476,12,0.943194553897495,0
202,6,0,7,0.426177517550348,226,11,0.888450287786284,1
389,6,4,5,0.186586784980351,1118,1,0.943194553897495,0
1004,6,0,10,0.405431178741316,2190,6,0.943194553897495,0
37,6,0,7,0.752454613703058,51,4,0.888450287786284,1
238,3,3,2,2.01379411956171,0,2,0.888450287786284,1
468,0,0,3,0.31476582618113,348,3,0.0273721330556057,0
612,2,6,10,0.115816377307526,1594,11,0.888450287786284,0
755,2,1,10,0.906783789902797,1496,6,1.80427270862817,0
730,2,5,11,0.703855352051721,1135,7,0.943194553897495,0
828,6,4,3,2.51031634782404,2581,11,0.888450287786284,0
694,2,0,10,1.63493877278019,1062,11,0.888450287786284,1
687,6,0,10,0.751603219781386,1324,11,0.888450287786284,1
1341,2,1,10,1.50363213652361,1591,6,1.80427270862817,0
329,2,0,11,0.278954925383881,395,7,1.80427270862817,0
436,6,4,5,0.23916503560916,1077,1,0.943194553897495,0
1142,6,4,11,1.14154413957365,2698,12,0.888450287786284,1
1368,6,2,10,1.2768297648077,1582,11,0.943194553897495,0
670,6,5,7,0.645021911311312,998,8,0.943194553897495,1
999,5,5,0,0.679981418186889,1746,10,0.943194553897495,0
459,6,0,5,0.398324594708043,415,11,0.888450287786284,0
1258,5,1,6,0.0441945757130288,1712,11,0.943194553897495,0
773,2,5,10,0.87495187808302,3289,11,0.0273721330556057,0
260,0,0,8,0.581358087671759,503,12,0.888450287786284,1
657,2,6,5,0.0959214324201658,974,11,0.888450287786284,1
748,2,5,7,0.390366616753099,977,8,0.943194553897495,1
630,1,2,10,3.15491256217452,1429,11,0.943194553897495,0
349,2,6,7,0.134859928273215,420,3,0.943194553897495,1
153,0,0,5,0.00440468593830804,262,6,0.943194553897495,1
743,6,4,11,0.194544762935296,1143,6,0.888450287786284,0
1008,5,6,5,0.481031969313285,2204,8,1.80427270862817,0
588,6,4,11,1.0341114371819,1659,12,0.943194553897495,0
1010,2,0,10,0.226376674755072,2257,6,1.80427270862817,0
165,1,0,10,1.32542902645904,283,11,0.888450287786284,1
478,2,4,5,1.06679474292335,411,6,0.888450287786284,1
966,6,5,7,0.441242079538564,1600,6,0.888450287786284,1
115,6,0,10,0.194544762935296,212,12,0.888450287786284,0
276,0,0,4,1.03013244820443,195,6,0.888450287786284,1
63,0,0,3,0.931509117689301,197,6,0.943194553897495,1
849,3,0,10,0.752454613703058,1999,6,0.943194553897495,0
725,6,0,5,1.40415741208681,896,12,0.943194553897495,1
656,6,4,3,1.49169516959119,2325,11,0.943194553897495,0
717,0,0,4,3.36977796695801,1723,11,0.943194553897495,1
581,0,2,10,2.19199722962628,1077,11,0.943194553897495,1
627,2,1,10,0.521673253009678,795,1,0.943194553897495,1
1092,6,5,11,0.2223976857776,1584,6,0.888450287786284,1
252,2,5,7,0.903656194846997,244,6,0.888450287786284,1
648,6,0,10,0.73966625284897,1531,11,0.943194553897495,1
84,6,0,5,0.481883363234957,192,6,0.888450287786284,1
115,0,0,5,0.637063933356368,118,6,0.888450287786284,1
820,4,0,4,3.77165585368269,1799,11,0.943194553897495,1
211,5,1,7,0.333809377146818,286,6,0.888450287786284,0
127,6,1,10,0.33778836612429,183,12,0.888450287786284,0
308,2,1,7,0.426177517550348,540,6,0.888450287786284,0
261,2,1,11,1.15831148940521,490,6,0.888450287786284,1
909,6,4,11,0.183459189924551,1221,12,0.888450287786284,0
1615,6,4,11,0.827204010353355,3108,12,0.943194553897495,1
446,3,0,10,2.01379411956171,0,2,0.943194553897495,1
317,6,4,11,0.77632854756789,934,6,0.943194553897495,0
151,0,0,3,0.529631230964622,143,3,0.943194553897495,1
57,0,0,3,0.879782260982164,218,6,0.943194553897495,1
576,6,2,10,2.45858949111691,1233,11,0.943194553897495,0
273,2,1,7,0.629105955401424,470,3,0.943194553897495,0
464,6,0,11,0.226376674755072,912,7,0.943194553897495,1
1010,6,5,7,0.377578255899011,1651,6,0.943194553897495,1
340,6,6,5,0.0990490274759659,312,11,0.943194553897495,0
729,2,5,7,0.613189999491535,940,8,1.80427270862817,1
702,2,5,10,0.0592591377012451,1013,3,0.943194553897495,0
188,6,0,10,0.0154902589490523,176,6,0.943194553897495,1
450,3,3,2,2.01379411956171,0,2,0.888450287786284,1
26,6,0,11,0.955383051554134,22,12,0.943194553897495,1
391,2,1,6,0.31476582618113,1186,11,0.943194553897495,0
883,3,0,10,0.469946396302541,2317,6,0.888450287786284,0
405,1,0,5,0.214439707822656,849,11,0.888450287786284,1
713,6,4,3,2.17210228473892,2424,11,0.888450287786284,0
22,6,0,11,0.98721496337391,17,11,0.888450287786284,1
136,0,0,5,0.231207057654216,221,6,0.888450287786284,1
660,5,6,11,0.107858399352582,1746,12,0.943194553897495,1
747,0,2,10,2.77690860931467,1292,11,0.888450287786284,1
1327,2,2,10,2.13629138394167,1731,11,0.888450287786284,1
1259,2,1,11,1.31349205952662,1659,11,1.80427270862817,0
342,0,6,7,0.0839844654877495,415,3,0.888450287786284,1
590,6,2,10,0.0115112699715803,1227,12,0.888450287786284,0
697,2,5,10,0.0999004213976378,2631,11,0.0273721330556057,0
689,2,5,3,0.50888489215559,2105,10,0.943194553897495,0
486,5,1,0,0.263038969473993,475,1,0.943194553897495,1
119,6,0,10,0.226376674755072,235,12,0.888450287786284,0
276,2,1,5,0.903656194846997,546,6,0.943194553897495,1
768,6,4,11,0.401452189763844,1482,12,0.888450287786284,0
1687,2,1,5,0.266166564529793,2933,11,0.888450287786284,1
1195,6,4,6,1.40415741208681,2946,12,0.888450287786284,1
602,2,5,5,1.18531301832584,1247,6,0.943194553897495,0
1109,6,4,6,1.32855662151484,3087,1,0.943194553897495,1
271,3,3,2,0.955383051554134,1485,3,0.943194553897495,1
234,0,0,5,0.330681782091018,196,11,0.943194553897495,0
551,6,0,3,0.907635183824469,1170,12,0.943194553897495,1
615,6,0,10,0.488989947268229,1176,11,0.888450287786284,1
134,6,0,5,0.191417167879496,231,6,0.943194553897495,1
210,6,0,6,1.38511386112112,472,12,0.943194553897495,1
790,6,5,3,0.306807848226186,678,6,1.80427270862817,1
461,6,5,3,0.672874834153616,681,11,0.943194553897495,0
619,6,0,5,0.0242996308256684,512,3,1.80427270862817,0
